company_name,link,ticker
United Regional Health Care System,https://www.thelayoff.com//united-regional-health-care-system,
United Rentals Inc.,https://www.thelayoff.com//united-rentals,URI
United School District,https://www.thelayoff.com//united-sd-school-district,
United Scrap Metal,https://www.thelayoff.com//united-scrap-metal,
United Security Bancshares,https://www.thelayoff.com//united-security-bancshares,UBFO
United Silver Corp,https://www.thelayoff.com//united-silver-corp,USC
United South Central School District,https://www.thelayoff.com//united-south-central-school-district,
United Spiral Pipe,https://www.thelayoff.com//united-spiral-pipe,
United Staffing Associates,https://www.thelayoff.com//united-staffing-associates,
United States Air Force,https://www.thelayoff.com//usaf,
United States Air Force Academy,https://www.thelayoff.com//usafa,
United States Antimony Corp.,https://www.thelayoff.com//united-states-antimony,UAMY
United States Coast Guard Academy,https://www.thelayoff.com//uscga,
United States Construction Corporation,https://www.thelayoff.com//us-construction,
United States International University,https://www.thelayoff.com//usiu,
United States Merchant Marine Academy,https://www.thelayoff.com//usmma,
United States Military Academy,https://www.thelayoff.com//usma,
United States Naval Academy,https://www.thelayoff.com//usna,
United Stationers Inc. - Essendant ,https://www.thelayoff.com//united-stationers,USTR
United Technologies Corp.,https://www.thelayoff.com//united-technologies,UTX
United Therapeutics Corp.,https://www.thelayoff.com//united-therapeutics,UTHR
United Twp HSD 30,https://www.thelayoff.com//united-twp-hsd-30-school-district,
United Western Bancorp Inc.,https://www.thelayoff.com//united-western-bancorp,UWBK
United-Guardian Inc.,https://www.thelayoff.com//united-guardian,UG
UnitedHealth Group Inc.,https://www.thelayoff.com//unitedhealth-group,UNH
Unitek Education,https://www.thelayoff.com//unitek-information-systems,
Unitil Corp.,https://www.thelayoff.com//unitil,UTL
Unity Bancorp Inc.,https://www.thelayoff.com//unity-bancorp,UNTY
Unity College,https://www.thelayoff.com//unity,
Unity Financial Life Insurance,https://www.thelayoff.com//unity-financial-life-insurance,
Unity Hospital,https://www.thelayoff.com//unity-hospital,
Unity Hospital of Rochester,https://www.thelayoff.com//unity-hospital-of-rochester,
Unity Medical Center Grafton,https://www.thelayoff.com//unity-medical-center-grafton,
Unity Medical Center Manchester,https://www.thelayoff.com//unity-medical-center-manchester,
Unity Medical and Surgical Hospital,https://www.thelayoff.com//unity-medical-and-surgical-hospital,
Unity Point CCSD 140,https://www.thelayoff.com//unity-point-ccsd-140-school-district,
Unity School District,https://www.thelayoff.com//unity-school-district,
Unitypoint Health - Meriter,https://www.thelayoff.com//unitypoint-health-meriter,
Univ Medical Center of Princeton at Plainsboro,https://www.thelayoff.com//univ-medical-center-of-princeton-at-plainsboro,
Univ of MD Rehabilitation & Orthopaedic Institute,https://www.thelayoff.com//univ-of-md-rehabilitation-and-orthopaedic-institute,
Univar,https://www.thelayoff.com//univar,UNVR
Universal Accounting Center,https://www.thelayoff.com//universal-accounting-center,
Universal American Corp.,https://www.thelayoff.com//universal-american,UAM
Universal Consulting Services,https://www.thelayoff.com//universal-consulting-services,
Universal Corp.,https://www.thelayoff.com//universal,UVV
Universal Display Corp.,https://www.thelayoff.com//universal-display,OLED
Universal Electronics Inc.,https://www.thelayoff.com//universal-electronics,UEIC
Universal Forest Products Inc.,https://www.thelayoff.com//universal-forest-products,UFPI
Universal Health Realty Income Trust,https://www.thelayoff.com//universal-health-realty-income-trust,UHT
Universal Health Services Inc.,https://www.thelayoff.com//universal-health-services,UHS
Universal Insurance Holdings Inc.,https://www.thelayoff.com//universal-insurance-holdings,UVE
Universal Label Technologies,https://www.thelayoff.com//universal-label-technologies,
Universal Mind,https://www.thelayoff.com//universal-mind,
Universal Pediatrics,https://www.thelayoff.com//universal-pediatrics,
Universal Power Group Inc.,https://www.thelayoff.com//universal-power-group,UPG
Universal Security Instruments Inc.,https://www.thelayoff.com//universal-security-instruments,UUU
Universal Stainless & Alloy Products Inc.,https://www.thelayoff.com//universal-stainless-and-alloy-products,USAP
Universal Technical Institute Inc.,https://www.thelayoff.com//universal-technical-institute,UTI
Universal Truckload Services Inc.,https://www.thelayoff.com//universal-truckload-services,UACL
Universidad Adventista de las Antillas,https://www.thelayoff.com//uadla,
Universidad Europea de Madrid,https://www.thelayoff.com//universidad-europea-de-madrid,
Universidad Metropolitana,https://www.thelayoff.com//um,
Universidad Politecnica de Puerto Rico,https://www.thelayoff.com//updpr,
University Bancorp Inc.,https://www.thelayoff.com//university-bancorp,UNIB
University City School District,https://www.thelayoff.com//university-city-school-district,
University Colo Health Memorial Hospital Central,https://www.thelayoff.com//university-colo-health-memorial-hospital-central,
University General Hospital,https://www.thelayoff.com//university-general-hospital,
University Health Care - Univ Hospitals and Clinics,https://www.thelayoff.com//university-health-care-univ-hospitals-and-clinics,
University Health Conway,https://www.thelayoff.com//university-health-conway,
University Health Shreveport,https://www.thelayoff.com//university-health-shreveport,
University Health System,https://www.thelayoff.com//university-health-system,
University Hospital & Clinics,https://www.thelayoff.com//university-hospital-and-clinics,
University Hospital ( Stony Brook ),https://www.thelayoff.com//university-hospital-stony-brook,
University Hospital Augusta,https://www.thelayoff.com//university-hospital-augusta,
University Hospital Mcduffie,https://www.thelayoff.com//university-hospital-mcduffie,
University Hospital Newark,https://www.thelayoff.com//university-hospital-newark,
University Hospital SUNY Health Science Center,https://www.thelayoff.com//university-hospital-suny-health-science-center,
University Hospital and Medical Center,https://www.thelayoff.com//university-hospital-and-medical-center,
University Hospital of Brooklyn Downstate,https://www.thelayoff.com//university-hospital-of-brooklyn-downstate,
University Hospitals - Elyria Medical Center,https://www.thelayoff.com//university-hospitals-elyria-medical-center,
University Hospitals Ahuja Medical Center,https://www.thelayoff.com//university-hospitals-ahuja-medical-center,
University Hospitals Conneaut Medical Center,https://www.thelayoff.com//university-hospitals-conneaut-medical-center,
University Hospitals Portage Medical Center,https://www.thelayoff.com//university-hospitals-portage-medical-center,
University Medical Center - Mesabi/ Mesaba Clinics,https://www.thelayoff.com//university-medical-center-mesabi-mesaba-clinics,
University Medical Center Las Vegas,https://www.thelayoff.com//university-medical-center-las-vegas,
University Medical Center Lubbock,https://www.thelayoff.com//university-medical-center-lubbock,
University Medical Center New Orleans,https://www.thelayoff.com//university-medical-center-new-orleans,
University Medical Center at Brackenridge,https://www.thelayoff.com//university-medical-center-at-brackenridge,
University Medical Center of El Paso,https://www.thelayoff.com//university-medical-center-of-el-paso,
University Pediatric Hospital,https://www.thelayoff.com//university-pediatric-hospital,
University Place School District,https://www.thelayoff.com//university-place-school-district,
University of Advancing Technology,https://www.thelayoff.com//university-of-advancing-technology,
University of Akron,https://www.thelayoff.com//ua,
University of Alabama,https://www.thelayoff.com//university-alabama,
